country,year,gdp_growth,inflation,unemployment,debt_gdp,remittance_pct_gdp,energy_imports_pct,fertilizer_consumption,crop_production_index,exchange_rate,brent_crude_usd,lng_price_usd,baltic_dry_index,fertilizer_price_index,fao_food_index,fao_cereals,fao_oils,gpr_global,gpr_threat,gpr_act,hormuz_flow_mbd,gpr_country,reserve_days,rolling_mean_brent,oil_shock_signal,hormuz_disruption,oil_x_buffer,gpr_normalised,fertilizer_norm,fertilizer_shock,conflict_dummy,trade_exposure,oil_shock_signal_lag1,gpr_normalised_lag1,inflation_lag1,hormuz_disruption_lag1,country_encoded
China,1992,14.2996108947926,6.35398134024868,2.37,19.0,0.144545296677853,-2.63382169910883,237.607811228641,42.68,5.51459166666666,19.319727626459144,2.4966666666666666,1198.6666666666667,122.50833333333333,64.22555868464647,60.95765148950151,52.991996389394096,84.01630846659343,99.61414782206218,60.21274916330973,17.0,0.2205440501372019,90,21.040767114542803,-0.08179547250889549,0.0,-0.0009088385834321722,-0.5441921946715753,-1.1269589827986817,-267.77425724725043,0,-2.4892764024309773,0.0,-0.543234438634907,3.55668565220452,0.0,1
China,1993,13.9290780143689,14.6100786356602,2.69,20.0,0.141388353168787,-0.368768942248344,206.754328112119,45.5,5.76195833333333,17.013412698412697,2.4966666666666666,1398.0833333333333,128.6,62.25940484796652,59.01858803408094,53.96648063424715,101.6827818552653,117.98022079467772,77.42878818511963,17.0,0.243443007270495,90,20.033928510510275,-0.15077002049363128,0.0,-0.0016752224499292365,-0.5437021015327291,-1.0264306896407456,-212.2189875903313,0,-0.227380589079557,-0.08179547250889549,-0.5441921946715753,6.35398134024868,0.0,1
China,1994,13.0727091631599,24.2569897243361,2.9,21.0,0.15116516961987,-1.47072499046091,238.956089478045,46.34,8.61874266666666,15.856388888888889,2.4966666666666666,1502.0833333333333,133.85,67.26054679350919,61.93682365458511,71.86775375736013,99.04823048909503,118.7164529164632,71.1668472290039,17.0,0.2662028148770332,90,19.198420586185996,-0.17407847079367708,0.0,-0.0019342052310408566,-0.5432149865307448,-0.9397920785743984,-224.56904001858183,0,-1.3195598208410402,-0.15077002049363128,-0.5437021015327291,14.6100786356602,0.0,1
China,1995,11.0328121562746,16.7912251650916,3.0,21.5,0.0474132100231308,-1.24567989587008,297.543067402576,49.53,8.35141666666666,17.01584980237154,2.4966666666666666,1957.0,138.84166666666667,76.8287850116353,70.8474665240566,79.95838810789446,85.53733698527019,88.9535083770752,79.60462252298991,17.0,0.190336737781763,90,17.849301484160303,-0.046693798215486366,0.0,-0.0005188199801720708,-0.5448387043113903,-0.8574166372589349,-255.11837629202535,0,-1.1982666858469493,-0.17407847079367708,-0.5432149865307448,24.2569897243361,0.0,1
China,1996,9.97619992053447,8.31316028893908,3.12,22.0,0.19251052615544,-1.12646996020989,301.527581092518,53.41,8.314175,20.6398031496063,2.4966666666666666,1310.0833333333333,139.63333333333333,77.82086308655744,83.65592765127325,69.93519294281283,74.67454210917155,73.27357705434163,74.37667338053386,17.0,0.2561134124795595,90,17.969036433147714,0.14863160450450139,0.0,0.0016514622722722378,-0.5434309241763449,-0.8443520847965494,-254.5954417191282,0,-0.9339594340544499,-0.046693798215486366,-0.5448387043113903,16.7912251650916,0.0,1
China,1997,9.2876465280865,2.78646505531881,3.23,22.5,0.474190965571829,0.649738031011822,299.453331569209,54.75,8.28981666666666,19.10850806451613,2.4966666666666666,1315.5833333333333,142.07500000000002,70.75682380399682,66.51116723257967,70.68473461622511,50.914693196614586,53.18299579620361,45.42901865641276,17.0,0.2077676796664793,90,17.92679252075911,0.065918961375193,0.0,0.0007324329041688111,-0.5444656399411835,-0.8040582545704542,-240.7779231068457,0,1.123928996583651,0.14863160450450139,-0.5434309241763449,8.31316028893908,0.0,1
China,1998,7.92079207933551,-0.773186011549318,3.24,24.0,0.0331683227992206,0.305622763116886,300.992527690388,56.45,8.27895833333333,12.75810276679842,2.0908333333333333,930.5,141.38333333333333,64.8237651326436,58.90385220966683,83.88543382429604,68.46944268544515,79.96454175313313,52.67539628346761,17.0,0.3124568065007527,90,17.075730534436254,-0.252851716003047,0.0,-0.002809463511144967,-0.5422250390930918,-0.8154725477744337,-245.45114341674747,0,0.3387910859161066,0.065918961375193,-0.5444656399411835,2.78646505531881,0.0,1
China,1999,7.7370030581299,-1.40147268276464,3.25,25.5,0.0480140656103324,1.2667491963187,306.107833727809,58.43,8.27825,17.90156626506024,2.27,1086.75,142.75833333333333,55.38494745729497,53.12085523046289,58.22698225943004,73.97799110412598,78.92398738861084,67.86355527242024,17.0,0.3886795764168103,90,17.484766009670526,0.023837908677713394,0.0,0.00026486565197459327,-0.5405936872222507,-0.7927814829713428,-242.67662237187764,0,1.3147632619290326,-0.252851716003047,-0.5422250390930918,-0.773186011549318,0.0,1
China,2000,8.58643201808462,0.347811226864586,3.26,23.6,0.0619472075354708,2.45807505926914,287.448487903226,61.97,8.27850416666666,28.66067193675889,4.309166666666667,1615.25,144.14166666666668,53.65825431109193,51.41600714746175,42.89305770905415,57.41528511047363,60.52279154459635,53.09213987986247,17.0,0.2434541657567024,90,19.813730436547996,0.4465055951246824,0.0,0.004961173279163138,-0.5437018627141009,-0.7699528965633843,-221.3217958738538,0,2.520022266804611,0.023837908677713394,-0.5405936872222507,-1.40147268276464,0.0,1
China,2001,8.31263887091522,0.719125609120113,3.8,24.5,0.0892226828926873,0.0954125824372545,295.448526102869,63.25,8.27706833333333,24.455719844357976,3.956666666666667,1187.1666666666667,142.79999999999998,55.35375943043379,51.84540600513507,42.48146593435457,168.82917340596518,107.98177719116212,251.9474910100301,17.0,0.3796609255174796,90,20.576913775498333,0.18850281005105224,0.0,0.0020944756672339137,-0.5407867081926678,-0.7920938749470069,-234.0229678882034,0,0.1846352653299418,0.4465055951246824,-0.5437018627141009,0.347811226864586,0.0,1
China,2002,9.24339326638321,-0.731970902350243,4.24,25.7,0.157943091440011,1.55077393655025,333.508929205084,66.02,8.2769575,24.993254901960785,3.3666666666666667,1181.75,144.00833333333333,53.432698046969534,55.57542707086668,55.144333609249486,156.04216702779135,129.01815859476724,198.7998072306315,17.0,0.3378655426204204,90,21.753863142987264,0.14891110317653147,0.0,0.001654567813072572,-0.5416812306058093,-0.7721532422412601,-257.5200010021165,0,1.708717027990261,0.18850281005105224,-0.5407867081926678,0.719125609120113,0.0,1
China,2003,10.1181928640117,1.12760348729637,4.58,26.5,0.274679180387674,2.81787719089625,328.658260424965,65.89,8.27703666666666,28.850813953488373,5.485833333333333,2733.583333333333,147.10833333333332,58.11559303636255,59.38331088130323,62.63098104468619,176.30156326293945,167.53249740600586,204.47736231486,17.0,0.5473370353380839,90,24.972405380325252,0.15530776927955695,0.0,0.0017256418808839662,-0.5371980333681706,-0.7209952052306553,-236.9610299258478,1,3.092556371283924,0.14891110317653147,-0.5416812306058093,-0.731970902350243,0.0,1
